"Asset TRM ID","Asset","Blockchain","Blockchain TRM ID","Address","Forensics Support","Enhanced Analytics","API Support"
"unifi_protocol_dao","Unifi Protocol DAO","ETH","eth","0x441761326490cacf7af299725b6292597ee822c2","true","true","true"
"unikoingold","UnikoinGold","ETH","eth","0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b","true","true","true"
"unio_coin","UNIO Coin","ETH","eth","0x01aac2b594f7bdbec740f0f1aa22910ebb4b74ab","true","true","true"
"uniris_token","UnirisToken","ETH","eth","0x8a3d77e9d6968b780564936d15b09805827c21fa","true","true","true"
"uni","Uniswap","ETH","eth","0x1f9840a85d5af5bf1d1762f925bdaddc4201f984","true","true","true"
"uni","Uniswap","BSC","binance_smart_chain","0xbf5140a22578168fd562dccf235e5d43a02ce9b1","true","true","true"
"uni","Uniswap","ARBITRUM","arbitrum","0xfa7f8980b0f1e64a2062791cc3b0871572f1f7f0","true","true","true"
"uni","Uniswap","NEAR","near","1f9840a85d5af5bf1d1762f925bdaddc4201f984.factory.bridge.near","true","true","true"
"uni","Uniswap","MATIC","polygon","0xb33eaad8d922b1083446dc23f610c2567fb5180f","true","true","true"
"unit_bitcoin","Unit Bitcoin","HLIQ","hyperliquid","0x9fdbda0a5e284c32744d2f17ee5c74b284993463","true","true","true"
"unit_ethereum","Unit Ethereum","HLIQ","hyperliquid","0xbe6727b535545c67d5caa73dea54865b92cf7907","true","true","true"
"unite","Unite","BASE","base","0xa6c6ea2e0140849be02a3a34780cf61b766916c5","true","true","true"
"united_health_x_stock","UnitedHealth xStock","ETH","eth","0x167a6375da1efc4a5be0f470e73ecefd66245048","true","true","true"
"united_health_x_stock","UnitedHealth xStock","SOL","solana","XszvaiXGPwvk2nwb3o9C1CX4K6zH8sez11E6uyup6fe","true","true","true"
"united_health_x_stock","UnitedHealth xStock","TON","ton_protocol","EQcqu9pwihgx6oey0u1u4qdka5nb7gml_k1pybjwvb6p2zmr","true","true","true"
"united_states_crypto_reserve","United States Crypto Reserve","SOL","solana","USCRdwZP5UkKhJzhWuD7XjTUviHBtZJbLG7XpbKng9S","true","true","true"
"universa","Universa","ETH","eth","0x9e3319636e2126e3c0bc9e3134aec5e1508a46c7","true","true","true"
"unibtc","Universal BTC","INK","ink","0xd3c8da379d71a33bfee8875f87ac2748beb1d58d","true","true","true"
"unibtc","Universal BTC","XL","x_layer","0xd3c8da379d71a33bfee8875f87ac2748beb1d58d","true","true","true"
"unibtc","Universal BTC","BOB","bob","0x236f8c0a61da474db21b693fb2ea7aab0c803894","true","true","true"
"universal_gold","Universal Gold","ETH","eth","0x0557df767419296474c3f551bb0a0ed4c2dd3380","true","true","true"
"unlend_finance","UniLend Finance","ETH","eth","0x0202be363b8a4820f3f4de7faf5224ff05943ab1","true","true","true"
"unlend_finance","UniLend Finance","BSC","binance_smart_chain","0x2645d5f59d952ef2317c8e0aaa5a61c392ccd44d","true","true","true"
"unmarshal_token","UnmarshalToken","ETH","eth","0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37","true","true","true"
"unmitigated_slerf","Unmitigated Slerf","SOL","solana","7BgBvyjrZX1YKz4oh9mjb8ZScatkkwb8DzFx7LoiVkM3","true","true","true"
"unstable_coin","unstable coin","SOL","solana","CB9dDufT3ZuQXqqSfa1c5kY935TEreyBw9XJXxHKpump","true","true","true"
"leo","UNUS SED LEO","ETH","eth","0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3","true","true","true"
"up","UP Token","TRX","trx","TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU","true","true","true"
"upbots","UpBots","ETH","eth","0x8564653879a18c560e7c0ea0e084c516c62f5653","true","true","true"
"upbots","UpBots","BSC","binance_smart_chain","0xbbeb90cfb6fafa1f69aa130b7341089abeef5811","true","true","true"
"upco2","UPCO2","ETH","eth","0xaf9700fca16276cd69c4e35feecc66d1116826cc","true","true","true"
"upcx","UPCX","ETH","eth","0x487d62468282bd04ddf976631c23128a425555ee","true","true","true"
"upland","Upland","ETH","eth","0x0bc37bea9068a86c221b8bd71ea6228260dad5a2","true","true","true"
"uprock","Uprock","SOL","solana","UPTx1d24aBWuRgwxVnFmX4gNraj3QGFzL3QqBgxtWQG","true","true","true"
"upt","UPT","ETH","eth","0x6ca88cc8d9288f5cad825053b6a1b179b05c76fc","true","true","true"
"uptrennd_token","Uptrennd Token","ETH","eth","0x07597255910a51509ca469568b048f2597e72504","true","true","true"
"upusd","UPUSD","ETH","eth","0x86367c0e517622dacdab379f2de389c3c9524345","true","true","true"
"uquid_coin","Uquid Coin","ETH","eth","0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2","true","true","true"
"uranium_u92","Uranium U92","BSC","binance_smart_chain","0x670de9f45561a2d02f283248f65cbd26ead861c8","true","true","true"
"us_dat","USDat","ETH","eth","0x23238f20b894f29041f48d88ee91131c395aaa71","true","true","true"
"us_dh","USDh","ETH","eth","0xe9d0d8372ea8ffe9d0349db042667f376ab85c8f","true","true","true"
"us_di","USDi","ETH","eth","0xaf1157149ff040dad186a0142a796d901bef1cf1","true","true","true"
"us_gold","US Gold","ETH","eth","0x4000369acfa25c8fe5d17fe3312e30c332bef633","true","true","true"
"usat","USAT","ETH","eth","0x07041776f5007aca2a54844f50503a18a72a8b68","true","true","true"
"usat","USAT","SOL","solana","ANihytvKHcs98EpcDi7nFmfkpVMnFxaEsHd5gD85pump","true","true","true"
"usd_ai","USD.ai","ARBITRUM","arbitrum","0x0a1a1a107e45b7ced86833863f482bc5f4ed82ef","true","true","true"
"usd_ai","USD.ai","PLASMA","plasma","0x0a1a1a107e45b7ced86833863f482bc5f4ed82ef","true","true","true"
"usd_bridge","USD Bridge","BASE","base","0x100faa513ac917181eb29f73b64bf7a434a206fe","true","true","true"
"usd_bridge","USD Bridge","SOL","solana","ENL66PGy8d8j5KNqLtCcg4uidDUac5ibt45wbjH9REzB","true","true","true"
"usd_bridge","USD Bridge","ETH","eth","0xeac4269c9a01190b1400c4dc728864e61895fdf3","true","true","true"
"usdc_axelar","USD Coin Axelar","SEI","sei","0xa855562b0644fadfd8f04fc3e2ed0b69577eb816,ibc/f082b65c88e4b6d5ef1db243cda1d331d002759e938a0f5cd3ffdc5d53b3e349","true","true","true"
"usdc_e","USD Coin (Bridged)","AVAX","avalanche_c_chain","0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664","true","true","true"
"usdc_e","USD Coin (Bridged)","ARBITRUM","arbitrum","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","true","true","true"
"usdc_e","USD Coin (Bridged)","ZKSYNC","zksync","0x3355df6D4c9C3035724Fd0e3914dE96A5a83aaf4","true","true","true"
"usdc_e","USD Coin (Bridged)","GNOSIS","gnosis","0x2a22f9c3b484c3629090feed35f17ff8f88f76f0","true","true","true"
"usdc_e","USD Coin (Bridged)","SEI","sei","0x3894085ef7ff0f0aedf52e2a2704928d1ec074f1,ibc/ca6fbfaf399474a06263e10d0ce5aebbe15189d6d4b2dd9ade61007e68eb9db0","true","true","true"
"usd_coin_pos","USD Coin (PoS)","MATIC","polygon","0x097242659a2bc15f05d767a31e84f9121bb78750","true","true","true"
"usd_coin_vertible","USD CoinVertible","ETH","eth","0x5422374b27757da72d5265cc745ea906e0446634","true","true","true"
"usd_coin_vertible","USD CoinVertible","SOL","solana","8smindLdDuySY6i2bStQX9o8DVhALCXCMbNxD98unx35","true","true","true"
"usdc","USDC","ALGO","algorand","31566704","true","true","true"
"usdc","USDC","APTOS","aptos","0xbae207659db88bea0cbead6da0ed00aac12edcdda169e591cd41c94180b46f3b","true","true","true"
"usdc","USDC","ARBITRUM","arbitrum","0xaf88d065e77c8cc2239327c5edb3a432268e5831","true","true","true"
"usdc","USDC","ARC","arc","0x3600000000000000000000000000000000000000","true","true","true"
"usdc","USDC","ASSET_HUB","asset_hub","1337","true","true","true"
"usdc","USDC","AVAX","avalanche_c_chain","0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e","true","true","true"
"usdc","USDC","BASE","base","0x833589fcd6edb6e08f4c7c32d4f71b54bda02913","true","true","true"
"usdc","USDC","BERAC","berachain","0x549943e04f40284185054145c6e4e9568c1d3241","true","true","true"
"usdc","USDC","BNB","bnb","USDC-CD2","true","false","true"
"usdc","USDC","CELO","celo","0xceba9300f2b948710d2653dd7b07f33a8b32118c","true","true","true"
"usdc","USDC","CRONOS","cronos","0x3d7f2c478aafdb65542bcb44bceec05849999d2d","true","true","true"
"usdc","USDC","DYDX","dydx","ibc/8E27BA2D5493AF5636760E354E46004562C46AB7EC0CC4C1CA14E9E20E2545B5","true","true","true"
"usdc","USDC","ETH","eth","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","true","true","true"
"usdc","USDC","GNOSIS","gnosis","0xddafbb505ad214d7b80b1f830fccc89b60fb7a83","true","true","true"
"usdc","USDC","HBAR","hedera","0.0.456858","true","true","true"
"usdc","USDC","HCORE","hypercore","USDC","true","true","true"
"usdc","USDC","HLIQ","hyperliquid","0xb88339cb7199b77e23db6e890353e22632ba630f","true","true","true"
"usdc","USDC","INK","ink","0x2d270e6886d130d724215a266106e6832161eaed","true","true","true"
"usdc","USDC","FANT","fantom","0x04068da6c83afcfa0e13ba15a6696662335d5b75","true","true","true"
"usdc","USDC","LINEA","linea","0x176211869ca2b568f2a7d4ee941e073a821ee1ff","true","true","true"
"usdc","USDC","MANTLE","mantle","0x09bc4e0d864854c6afb6eb9a9cdf58ac190d0df9","true","true","true"
"usdc","USDC","MONAD","monad","0x754704bc059f8c67012fed69bc8a327a5aafb603","true","true","true"
"usdc","USDC","MORPH","morph","0xe34c91815d7fc18a9e2148bcd4241d0a5848b693","true","true","true"
"usdc","USDC","NEAR","near","17208628f84f5d6ad33f0da3bbbeb27ffcb398eac501a31bd6ad2011e36133a1","true","true","true"
"usdc","USDC","OPTIMISM","optimism","0x0b2c639c533813f4aa9d7837caf62653d097ff85","true","true","true"
"usdc","USDC","PHR","pharos","0xc879c018db60520f4355c26ed1a6d572cdac1815","true","true","true"
"usdc","USDC","PLUME","plume","0x222365ef19f7947e5484218551b56bb3965aa7af","true","true","true"
"usdc","USDC","MATIC","polygon","0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,0x2791bca1f2de4661ed88a30c99a7a9449aa84174","true","true","true"
"usdc","USDC","SOL","solana","EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v","true","true","true"
"usdc","USDC","XLM","xlm","USDC-GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN","true","true","true"
"usdc","USDC","TRX","trx","TEkxiTehnzSmSe2XqrBj4w32RUN966rdz8","true","true","true"
"usdc","USDC","UNICHAIN","unichain","0x078d782b760474a361dda0af3839290b0ef57ad6","true","true","true"
"usdc","USDC","ZKSYNC","zksync","0x1d17cbcf0d6d143135ae902365d2e5e2a16538d4","true","true","true"
"usdc","USDC","SUI","sui","0xdba34672e30cb065b1f93e3ab55318768fd6fef66c15942c9f7cb846e2f900e7::usdc::USDC","true","true","true"
"usdc","USDC","XRPLEVM","xrplevm","0xa16148c6ac9ede0d82f0c52899e22a575284f131","true","true","true"
"usdc","USDC","SEI","sei","0xe15fc38f6d8c56af07bbcbe3baf5708a2bf42392","true","true","true"
"usdc","USDC","INJ","injective","0xa00c59ff5a080d2b954d0c75e46e22a0c371235a","true","true","true"
"usdc","USDC","XDC","xdc","0xfa2958cb79b0491cc627c1557f441ef849ca8eb1","true","true","true"
"usdc","USDC","XL","x_layer","0x74b7f16337b8972027f6196a17a631ac6de26d22","true","true","true"
"usd_gold","USD GOLD","BSC","binance_smart_chain","0x166a75bd1eba55d4723c84c62127123e7a73f95b","true","true","true"
"usd_ii","USD II","BASE","base","0xfe26e72431bd82c285655e897f25104e547c4c07","true","true","true"
"usd_slash","USD Slash","BASE","base","0xcc7b940e22e1eef83c0170608aed6d5fd386cdad","true","true","true"
"usd_sui","USDSui","SUI","sui","0x44f838219cf67b058f3b37907b655f226153c18e33dfcd0da559a844fea9b1c1::usdsui::usdsui","true","true","true"
"usdc_a_bridged_art_20","USDC.a Bridged ART20","SOL","solana","AByhZPfGEU9a68KCAvT76Yev85oeur4SoL2VLZuB3HQj","true","true","true"
"usdc_gmx_strategy_vault","USDC GMX Strategy Vault","ARBITRUM","arbitrum","0xf5b7ac0afbe08ffa7b4bd9bd4e6d678201356658","true","true","true"
"usdd","USDD","TRX","trx","TPYmHEhy5n8TCEfYGqW2rPxsghSfzghPDn,TXDk8mbtRbXeYuMNS83CfKPaYYT8XWv9Hz","true","true","true"
"usdd","USDD","ETH","eth","0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6,0x3d7975eccfc61a2102b08925cbba0a4d4dbb6555","true","true","true"
"usdd","USDD","BSC","binance_smart_chain","0xd17479997f34dd9156deef8f95a52d81d265be9c,0x392004bee213f1ff580c867359c246924f21e6ad","true","true","true"
"usdd","USDD","ARBITRUM","arbitrum","0x680447595e8b7b3aa1b43beb9f6098c79ac2ab3f","true","true","true"
"usdd","USDD","AVAX","avalanche_c_chain","0xcf799767d366d789e8b446981c2d578e241fa25c","true","true","true"
"usdd","USDD","FANT","fantom","0xcf799767d366d789e8b446981c2d578e241fa25c","true","true","true"
"usdd","USDD","MATIC","polygon","0xffa4d863c96e743a2e1513824ea006b8d0353c57","true","true","true"
"usdd","USDD","OPTIMISM","optimism","0x7113370218f31764c1b6353bdf6004d86ff6b9cc","true","true","true"
"usdd","USDD","APTOS","aptos","0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::USDD","true","true","true"
"usdd","USDD","NEAR","near","98793cd91a3f870fb126f66285808c7e094afcfc4eda8a970f6648cdf0dbd6de","true","true","true"
"usde","USDe","ETH","eth","0x4c9edd5852cd905f086c759e8383e09bff1e68b3","true","true","true"
"usde","USDe","BERAC","berachain","0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34","true","true","true"
"usde","USDe","XL","x_layer","0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34","true","true","true"
"usde","USDe","PLASMA","plasma","0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34","true","true","true"
"usde","USDe","SOL","solana","DEkqHyPN7GMRJ5cArtQFAWefqbZb33Hyf6s5iCwjEonT","true","true","true"
"usdgo_solana","USDGO","SOL","solana","72puLt71H93Z9CzHuBRTwFpL4TG3WZUhnoCC7p8gxigu","true","true","true"
"usdgo","USDGO","MORPH","morph","0xe56cc62a0c642e5900b771fd42a7de6ed61b756d","true","true","true"
"usdh_on_hyper_evm","USDH on HyperEVM","HLIQ","hyperliquid","0x111111a1a0667d36bd57c0a9f569b98057111111","true","true","true"
"usdk","Usdk","ETH","eth","0x1c48f86ae57291f7686349f12601910bd8d470bb","true","true","true"
"usdkg","USDKG","ETH","eth","0xe820c06321e60d36257c666643fa5436643445e3","true","true","true"
"usdkg","USDKG","TRX","trx","TXZo12qvnEVKvU2zbfuQeMXKusWyxonwEG","true","true","true"
"usdm_1","USDM1","ETH","eth","0xab3cfc7cf0720b75c41b4db078b4ddb338f562e7,0x90a1717e0dabe37693f79afe43ae236dc3b65957","true","true","true"
"usdm_1","USDM1","SOL","solana","BNgsQdjfWmjoy3cw8T3VXWswHfgCzEMyQzUno8gmzmRC","true","true","true"
"usdm_1","USDM1","XLM","xlm","USDM1-GDM5QWWXCMDTQMZAKMYTCI52LA7FWBHAZMU5NJLMIFHDJISJRP2ZWPKC","true","true","true"
"usdp_stablecoin","USDP Stablecoin","ETH","eth","0x1456688345527be1f37e9e627da0837d6f08c925","true","true","true"
"usdpt_solana","USDPT_SOLANA","SOL","solana","HVWf8JmLoHs99Lw8Psf3fyqAtA4crWxCPkrmSdNjhNH3","true","true","true"
"usds_stablecoin","USDS Stablecoin","ETH","eth","0xdc035d45d973e3ec169d2276ddab16f1e407384f","true","true","true"
"usds_stablecoin","USDS Stablecoin","SOL","solana","USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA","true","true","true"
"usdt_0","USDT0","HLIQ","hyperliquid","0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb","true","true","true"
"usdt_0","USDT0","SEI","sei","0x9151434b16b9763660705744891fa906f660ecc5,sei1fmsu3v448uny8hle52c3n8ygk3cgqz5a4j5283kx0q3ar3vs03mqa4v5ca","true","true","true"
"usdt_0","USDT0","XL","x_layer","0x779ded0c9e1022225f8e0630b35a9b54be713736","true","true","true"
"usdt_0","USDT0","PLASMA","plasma","0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb","true","true","true"
"usdt_0","USDT0","MONAD","monad","0xe7cd86e13ac4309349f30b3435a9d337750fc82d","true","true","true"
"usdt_0","USDT0","TEMPO","tempo","0x20c00000000000000000000014f22ca97301eb73","true","true","true"
"usdtb","USDtb","ETH","eth","0xc139190f447e929f090edeb554d95abb8b18ac1c","true","true","true"
"usdtb","USDtb","SOL","solana","8yXrtJ54jZtE84xEBzTESKuegjcAkAuDrdAhRd8i8n3T","true","true","true"
"usdx_2","USDX","SOL","solana","4wa2Yf3aGzmngv2wk8rQgUkixGqHVC6e3CdmUkvgTPrk","true","true","true"
"usdxlr","USDXLR","CANTON","canton","4e667aab-9089-400b-9485-74d73732f068::1220dd489bd2242472a14015e9aebc12a48879a7e3aac60875506df30f7fce4e0f78","true","true","true"
"useless_coin","USELESS Coin","SOL","solana","Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk","true","true","true"
"usmeme","USMeme","NEAR","near","0x70a72833d6bf7f508c8224ce59ea1ef3d0ea3a38","true","true","true"
"usual_usd","Usual USD","ETH","eth","0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5","true","true","true"
"usual","Usual","ETH","eth","0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e","true","true","true"
"usx","USX","SOL","solana","6FrrzDk5mQARGc1TDYoyVnSyRdds1t4PbtohCD6p3tgG","true","true","true"
"utk","Utk","ETH","eth","0x70a72833d6bf7f508c8224ce59ea1ef3d0ea3a38","true","true","true"
"utopia_genesis_foundation","Utopia Genesis Foundation","ETH","eth","0xe4ae84448db5cfe1daf1e6fb172b469c161cb85f","true","true","true"
"utrust","UTrust","EGLD","elrond","UTK-2f80e9","true","true","true"
"utyab","UTYABSWAP","TON","ton_protocol","EQAw63ZqLmnwRA77PW07CWIEngwg-eIiysaqZ8IWpUL0nP7a","true","true","true"
"uwon","UWON","ETH","eth","0x438e48ed4ce6beecf503d43b9dbd3c30d516e7fd","true","true","true"
"uwon","UWON","NEAR","near","438e48ed4ce6beecf503d43b9dbd3c30d516e7fd.factory.bridge.near","true","true","true"
"uxd_stablecoin","UXD Stablecoin","SOL","solana","7kbnvuGBxxj8AG9qp8Scn56muWGaRaFqxg1FsRp3PaFT","true","true","true"
"v_sol","vSOL","SOL","solana","vSoLxydx6akxyMD9XEcPvGYNGq6Nn66oqVb3UkGkei7","true","true","true"
"vai","VAI Stablecoin","BSC","binance_smart_chain","0x4bd17003473389a42daf6a0a729f6fdb328bbbd7","true","true","true"
"valor_token","Valor Token","ETH","eth","0x297e4e5e59ad72b1b0a2fd446929e76117be0e0a","true","true","true"
"valt_token","VALT Token","ETH","eth","0x8f70171dfc3c1620b0d179bb11f2033ca7a8350a","true","true","true"
"vanguard_total_world_x_stock","Vanguard Total World xStock","ETH","eth","0x6d5edeebbc6a4099eb8bb289eb3b80d799f7b28c","true","true","true"
"vanguard_total_world_x_stock","Vanguard Total World xStock","SOL","solana","XsEdDDTcVGJU6nvdRdVnj53eKTrsCkvtrVfXGmUK68V","true","true","true"
"vanguard_total_world_x_stock","Vanguard Total World xStock","TON","ton_protocol","EQdpgw69jwzzqdt88kwd7duymmg5w0-ye5ivs5atsgdl5xci","true","true","true"
"vanguard_x_stock","Vanguard xStock","ETH","eth","0xbd730e618bcd88c82ddee52e10275cf2f88a4777","true","true","true"
"vanguard_x_stock","Vanguard xStock","SOL","solana","XsssYEQjzxBCFgvYFFNuhJFBeHNdLWYeUSP8F45cDr9","true","true","true"
"vanguard_x_stock","Vanguard xStock","TON","ton_protocol","EQb7ik3-_orq0feijyyu8ng-aniamd-knlxsvfbmsmcb1mpq","true","true","true"
"vault_bridge_eth","Vault Bridge ETH","KATANA","katana","0xee7d8bcfb72bc1880d0cf19822eb0a2e6577ab62","true","true","true"
"vault_bridge_usdc","Vault Bridge USDC","KATANA","katana","0x203a662b0bd271a6ed5a60edfbd04bfce608fd36","true","true","true"
"vault_bridge_usdt","Vault Bridge USDT","KATANA","katana","0x2dca96907fde857dd3d816880a0df407eeb2d2f2","true","true","true"
"vault_bridge_wbtc","Vault Bridge WBTC","KATANA","katana","0x0913da6da4b42f538b445599b46bb4622342cf52","true","true","true"
"vbill","VBILL","AVAX","avalanche_c_chain","0x7f4546ef315efc65336187fe3765ea779ac90183","true","true","true"
"vbill","VBILL","ETH","eth","0x2255718832bc9fd3be1caf75084f4803da14ff01","true","true","true"
"ve_nft","veNFT","BASE","base","0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4","true","true","true"
"vecore","VECORE","ETH","eth","0xb84686a4a41c7aa9bb710c9ea8a0dbe359331966","true","true","true"
"veefriends","VeeFriends","ETH","eth","0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb","true","true","true"
"veem_usd","Veem USD","SOL","solana","u2jUWdHS5HxpHvea2s653JZ4cTg3HFD4K1KkSuPRrua","true","true","true"
"vega_coin","Vega Coin","ETH","eth","0x2fd6249fdc1f02062336578f54087e05d5660776","true","true","true"
"velas","Velas","ETH","eth","0x8c543aed163909142695f2d2acd0d55791a9edb9","true","true","true"
"velo_token","Velo Token","XLM","xlm","GDM4RQUQQUVSKQA7S6EM7XBZP3FCGH4Q7CL6TABQ7B2BEJ5ERARM2M5M","true","true","true"
"veloce","Veloce","ETH","eth","0xb2492e97a68a6e4b9e9a11b99f6c42e5accd38c7","true","true","true"
"veloce","Veloce","MATIC","polygon","0x27842334c55c01ddfe81bf687425f906816c5141","true","true","true"
"velvet","Velvet","BSC","binance_smart_chain","0x8b194370825e37b33373e74a41009161808c1488","true","true","true"
"vena","Vena","TRX","trx","TUL5yxRKeSWvceLZ3BSU5iNJcQmNxkWayh","true","true","true"
"venice","Venice","BASE","base","0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf","true","true","true"
"vbeth","Venus BETH","BSC","binance_smart_chain","0x972207a639cc1b374b893cc33fa251b55ceb7c07","true","true","true"
"vbtc","Venus BTC","BSC","binance_smart_chain","0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b","true","true","true"
"vbusd","Venus BUSD","BSC","binance_smart_chain","0x95c78222b3d6e262426483d42cfa53685a67ab9d","true","true","true"
"vdai","Venus DAI","BSC","binance_smart_chain","0x334b3ecb4dca3593bccc3c7ebd1a1c1d1780fbf","true","true","true"
"vdot","Venus DOT","BSC","binance_smart_chain","0x1610bc33319e9398de5f57b33a5b184c806ad217","true","true","true"
"veth","Venus ETH","BSC","binance_smart_chain","0xf508fcd89b8bd15579dc79a6827cb4686a3592c8","true","true","true"
"vlink","Venus LINK","BSC","binance_smart_chain","0x650b940a1033b8a1b1873f78730fcfc73ec11f1f","true","true","true"
"vusdc","Venus USDC","BSC","binance_smart_chain","0xeca88125a5adbe82614ffc12d0db554e2e2867c8","true","true","true"
"vusdt","Venus USDT","BSC","binance_smart_chain","0xfd5840cd36d94d7229439859c0112a4185bc0255","true","true","true"
"venus","Venus","BSC","binance_smart_chain","0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63","true","true","true"
"verified_bitcoin","Verified Bitcoin","BASE","base","0x09096c6ebf35f0adaeec02d06a0de77e790f132d","true","true","true"
"verse","Verse","ETH","eth","0x249ca82617ec3dfb2589c4c17ab7ec9765350a18","true","true","true"
"vertex","Vertex","ARBITRUM","arbitrum","0x95146881b86b3ee99e63705ec87afe29fcc044d9","true","true","true"
"vesper_finance_vusdc","Vesper Finance vUSDC Token","ETH","eth","0x0c49066c0808ee8c673553b7cbd99bcc9abf113d","true","true","true"
"vesper","Vesper","ETH","eth","0x1b40183efb4dd766f11bda7a7c3ad8982e998421","true","true","true"
"vest","Vest","ETH","eth","0x37f04d2c3ae075fad5483bb918491f656b12bdb6","true","true","true"
"vice","Vice","ETH","eth","0xfd409bc96d126bc8a56479d4c7672015d539f96c","true","true","true"
"vici_coin","ViciCoin","MATIC","polygon","0x8a16d4bf8a0a716017e8d2262c4ac32927797a2f","true","true","true"
"vine","VINE","SOL","solana","6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump","true","true","true"
"vinx_coin","Vinx Coin","ETH","eth","0x14f0a12a43c36c49d4b403dd6e1a9b8222be456c","true","true","true"
"violetta_alexis_crt","Violetta Alexis CRT","MATIC","polygon","0xd2b26ca7b761f74d41eb20a6d9061dd1a2ce47c2","true","true","true"
"virgin_galactic_x_stock","Virgin Galactic xStock","ETH","eth","0x7f8ba411ecbc0a135d669d5eae5d15b0ca0b0ea1","true","true","true"
"virgin_galactic_x_stock","Virgin Galactic xStock","SOL","solana","Xsgrm4D6VBTfDx5bs7GNdjtmWDgZ8V79r3YpsYwf5py","true","true","true"
"virgin_galactic_x_stock","Virgin Galactic xStock","TON","ton_protocol","EQbkcgsguk8oe52xu1ocmu2nm5biwefy5xv3_t4p7sxsqvjr","true","true","true"
"virgo","VIRGO","SOL","solana","Ez4bst5qu5uqX3AntYWUdafw9XvtFeJ3gugytKKbSJso","true","true","true"
"virtuals_protocol","Virtual Protocol","ETH","eth","0x44ff8620b8ca30902395a7bd3f2407e1a091bf73","true","true","true"
"virtuals_protocol","Virtual Protocol","BASE","base","0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b","true","true","true"
"virtuals_protocol","Virtual Protocol","SOL","solana","3iQL8BFS2vE7mww4ehAqQHAsbmRNCrPxizWAT2Zfyr9y","true","true","true"
"visa_x_stock","Visa xStock","ETH","eth","0x2363fd1235c1b6d3a5088ddf8df3a0b3a30c5293","true","true","true"
"visa_x_stock","Visa xStock","SOL","solana","XsqgsbXwWogGJsNcVZ3TyVouy2MbTkfCFhCGGGcQZ2p","true","true","true"
"visa_x_stock","Visa xStock","TON","ton_protocol","EQc5uzzaur4mm3aredj6wwxffeyesatfrdy12_7g_g0sqfk4","true","true","true"
"vision","Vision","ETH","eth","0x699ccf919c1dfdfa4c374292f42cadc9899bf753","true","true","true"
"vision","Vision","ARBITRUM","arbitrum","0x6fbbbd8bfb1cd3986b1d05e7861a0f62f87db74b","true","true","true"
"visor_finance","Visor.Finance","ETH","eth","0xf938424f7210f31df2aee3011291b658f872e91e","true","true","true"
"vistra_x_stock","Vistra xStock","ETH","eth","0x7ab6c97f65e4227adc5090bd31a376d1f36f39fa","true","true","true"
"vistra_x_stock","Vistra xStock","SOL","solana","Xs936JPaWKEXmpu54DZ149GETV7PmsnTqnMWxgcPNAj","true","true","true"
"vistra_x_stock","Vistra xStock","TON","ton_protocol","EQaojshcnd-2ic4mxqah7u4eqvnbyuvq9lxz0itdbd0vo9hw","true","true","true"
"vita_dao","VitaDAO","ETH","eth","0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321","true","true","true"
"vite_token","Vite Token","ETH","eth","0xadd5e881984783dd432f80381fb52f45b53f3e70","true","true","true"
"vk_hype","vkHYPE","HLIQ","hyperliquid","0x9ba2edc44e0a4632eb4723e81d4142353e1bb160","true","true","true"
"vnx_british_pound","VNX British Pound","SOL","solana","5H4voZhzySsVvwVYDAKku8MZGuYBC7cXaBKDPW4YHWW1","true","true","true"
